Link Score,Domain ID,Range ID
0.9850614,54089,28834
0.64951634,54098,112895
0.9571061,54099,114697
0.13074595,54102,77084
0.7381899,54110,56017
0.92232764,54113,3576
0.9991929,54114,177055
0.06943943,54118,143514
0.20133905,54128,19191
0.63460195,54129,158787
0.92232764,54138,47149
0.914016,54146,91591
0.04491338,54148,34843
0.19758989,54160,155728
0.74647593,54163,16589
0.9194288,54167,23081
0.16448529,54174,156515
0.99635077,54175,29868
0.14415985,54180,29283
0.92232764,54182,100777
0.42461887,54184,48928
0.92232764,54192,51329
0.9862963,54194,46908
0.9134737,54200,60689
0.8283756,54205,49311
0.14660169,54212,96410
0.14415985,54219,33498
0.2818374,54223,20401
0.97670984,54233,29407
0.9904086,54238,40103
0.86728895,54239,185293
0.9965809,54244,46489
0.17169316,54251,62020
0.36887768,54257,152414
0.8749717,54271,87544
0.83451504,54279,56198
0.781086,54284,57137
0.14415985,54289,35069
0.552192,54291,159225
0.92232764,54296,84200
0.9951841,54301,40719
0.9964151,54317,94014
0.92232764,54318,120848
0.92804855,54322,5992
0.20389974,54330,19191
0.9985481,54333,161558
0.7350064,54335,59184
0.9008602,54339,113308
0.06705227,54345,78208
0.99303716,54346,31654
0.92232764,54355,74041
0.7913928,54357,60816
0.9636048,54398,165577
0.8753757,54413,93871
0.7303619,54419,148491
0.7636578,54435,65989
0.96594495,54440,53719
0.96086687,54445,41569
0.14415985,54447,20850
0.16407233,54448,156515
0.16407233,54449,156515
0.7503998,54451,147578
0.8510437,54466,29886
0.80843294,54474,85863
0.3383098,54481,77086
0.4707078,54487,82881
0.4707078,54488,82881
0.92232764,54490,51293
0.14415985,54492,122799
0.36361665,54500,154919
0.99635077,54502,143520
0.98137915,54507,123246
0.1278567,54509,61239
0.17101479,54510,123473
0.10295908,54520,54603
0.10461859,54522,54603
0.977916,54536,127432
0.8995389,54539,156791
0.0698871,54555,27027
0.9366284,54559,156816
0.92232764,54560,28260
0.9126314,54574,20922
0.111424476,54582,101647
0.92232764,54583,51187
0.055602532,54587,43740
0.12271082,54588,48041
0.86445445,54603,31520
0.28815326,54604,147871
0.76219386,54607,55237
0.11865107,54620,125773
0.96352446,54622,53563
0.92232764,54639,155746
0.92232764,54640,155746
0.99635077,54646,115913
0.8239331,54652,150296
0.99983513,54657,51941
0.045846853,54658,163931
0.8585807,54663,91934
0.85487634,54668,64027
0.9993443,54674,99802
0.18567835,54690,34069
0.91066396,54696,47979
0.033959765,54699,192415
0.14415985,54707,46919
0.79439944,54723,115270
0.14415985,54727,1075
0.9998912,54729,47731
0.92232764,54739,49882
0.88251835,54740,50466
0.85202056,54743,19326
0.30630207,54744,150294
0.8905049,54760,181135
0.9968798,54764,29862
0.91372615,54777,185544
0.92232764,54788,99523
0.99467665,54794,19083
0.21903783,54799,154831
0.81900114,54800,83048
0.92232764,54807,56282
0.2301582,54811,156885
0.16453543,54820,62020
0.9970715,54825,41993
0.9053674,54830,46605
0.7746345,54833,128372
0.9997697,54837,55677
0.99152607,54839,35254
0.7944049,54841,65334
0.91586775,54842,29618
0.79757863,54845,153596
0.8759248,54847,173205
0.12382476,54852,154078
0.14291011,54853,76987
0.119136535,54859,39943
0.06944946,54861,78535
0.32273957,54863,74297
0.92232764,54873,53230
0.8354971,54876,131313
0.91776204,54888,16816
0.80528563,54889,42839
0.9235962,54892,116809
0.9145842,54897,17990
0.8670178,54917,153613
0.7181635,54918,5419
0.92232764,54919,54853
0.92232764,54933,54428
0.9772882,54938,55007
0.06381203,54944,77037
0.9916,54955,34969
0.067884006,54956,34969
0.066694446,54959,66705
0.7190448,54962,6220
0.52444905,54963,109165
0.7471641,54964,51557
0.14415985,54979,1217
0.08728853,54980,17887
0.91845864,54981,195029
0.99635077,54982,39055
0.0039048446,54989,40099
0.92232764,54995,155748
0.92232764,54996,150145
0.014226283,55003,41603
0.21019886,55005,19191
0.9161584,55010,86655
0.19279917,55011,20070
0.9176017,55024,61366
0.92232764,55026,59325
0.8730157,55031,131820
0.71855867,55037,82846
0.3075998,55038,148184
0.3075998,55039,148184
0.20072995,55047,150112
0.7762916,55050,177999
0.13922164,55055,18376
0.17983209,55060,85895
0.05546163,55068,24880
0.959948,55071,54191
0.8618834,55072,43740
0.7010424,55077,84338
0.99990904,55083,18690
0.38332754,55085,42330
0.06275013,55089,66705
0.5351004,55090,111641
0.123337425,55096,112524
0.8555838,55102,56077
0.8749236,55109,47335
0.42995173,55111,109599
0.0055046715,55121,112613
0.0055046715,55122,112613
0.8052012,55134,33097
0.60957617,55148,60817
0.77294594,55149,19467
0.24339546,55154,85678
0.14415985,55162,18974
0.8874059,55163,51083
0.9928017,55165,114872
0.1266682,55168,29192
0.92232764,55171,49686
0.12230649,55173,7360
0.91338253,55184,61364
0.47500026,55200,153617
0.095618,55203,57719
0.1278567,55204,61239
0.92232764,55208,123370
0.738756,55212,13315
0.90502065,55215,161770
0.99473995,55223,50251
0.92232764,55226,5413
0.38941696,55235,108347
0.14415985,55238,140442
0.8807164,55246,102162
0.2095618,55249,19191
0.9757434,55251,18673
0.77135646,55252,149357
0.99671274,55257,40072
0.39821163,55258,156471
0.13493899,55261,165792
0.98774827,55263,165792
0.04791173,55278,153425
0.9203296,55279,86350
0.13309811,55282,99523
0.79094326,55288,22913
0.10545503,55295,25376
0.91479427,55297,160588
0.099583514,55303,61240
0.18613286,55314,153944
0.73528445,55323,49857
0.92232764,55326,60676
0.14713061,55331,49602
0.14415985,55334,1075
0.8933542,55344,20085
0.99130154,55354,47804
0.29727766,55358,52270
0.0675645,55371,66705
0.90115714,55388,42234
0.9116615,55393,144257
0.12618035,55394,137029
0.3383098,55395,77086
0.97337335,55415,3407
0.95575976,55416,37675
0.9578222,55419,46236
0.99959844,55423,39050
0.30760047,55432,153634
0.92232764,55444,97679
0.73237944,55445,50906
0.067463025,55453,66705
0.92232764,55455,48472
0.75033176,55458,183579
0.14415985,55471,49770
0.012180515,55472,32690
0.6656374,55473,193429
0.0012487427,55476,2921
0.22024637,55487,147992
0.28184146,55492,82777
0.911846,55506,29576
0.84183806,55513,52725
0.90803117,55516,54691
0.93736297,55517,109943
0.92232764,55521,54123
0.619697,55523,99523
0.043056346,55530,32176
0.9097707,55532,199055
0.5937267,55534,152091
0.2494583,55538,30047
0.9809916,55563,117872
0.9809916,55564,117872
0.99911034,55565,25233
0.91547084,55568,143558
0.013739263,55570,150286
0.92232764,55583,124094
0.18748705,55584,163107
0.5980076,55591,185043
0.45352432,55601,109599
0.79646826,55605,48574
0.92232764,55606,138598
0.14415985,55607,40107
0.14415985,55632,115104
0.91666627,55633,50240
0.926223,55640,40291
0.13506928,55641,24739
0.9998998,55684,29831
0.92232764,55686,2029
0.27249074,55687,107746
0.99921185,55702,61197
0.4502247,55712,154125
0.92232764,55718,50500
0.85098547,55727,114065
0.92232764,55731,96594
0.9780974,55732,37687
0.78624743,55736,52114
0.16273336,55739,57784
0.8865076,55743,47943
0.98925024,55766,57803
0.9992806,55775,53811
0.31267682,55776,156482
0.40593627,55781,169117
0.8555149,55788,27955
0.76181316,55792,152382
0.76181316,55798,152382
0.14415985,55802,1075
0.99712396,55815,47711
0.05740906,55817,40408
0.92232764,55819,97522
0.9969287,55821,30219
0.04534514,55822,93972
0.92232764,55825,53871
0.9964151,55826,121313
0.31909898,55840,74297
0.85780704,55841,45766
0.31932536,55850,87506
0.34256852,55852,37555
0.0003312155,55853,164384
0.92232764,55868,46461
0.92232764,55881,54029
0.13499254,55882,29337
0.95952797,55894,59570
0.90593547,55906,54457
0.14415985,55913,134752
0.7919492,55919,49348
0.9194206,55923,61501
0.1534205,55924,150624
0.118726924,55941,53587
0.9167825,55952,59449
0.39589316,55953,148554
0.5041216,55956,50688
0.19152673,55960,148800
0.7125899,55962,47108
0.92232764,55966,59018
0.07814265,55976,62289
0.13030224,55977,27027
0.9129535,55980,57363
0.025620427,55981,89525
0.91038764,55982,48934
0.98045856,55983,40483
0.9985481,55985,48862
0.92232764,55992,110226
0.35016283,55995,18795
0.20928921,56008,19191
0.67151487,56011,13028
0.74163187,56019,23609
0.09160764,56022,56017
0.79883856,56030,85863
0.6227589,56031,31443
0.91421413,56037,135900
0.015336445,56044,150298
0.99968064,56049,48425
0.51436555,56051,130170
0.14415985,56053,119481
0.16448529,56060,156515
0.9158684,56070,96617
0.45606565,56071,152414
0.77733207,56072,88975
0.99347466,56076,163373
0.9988977,56080,114847
0.9194831,56085,18530
0.89591616,56092,56515
0.91821015,56094,55052
0.1690156,56097,148071
0.21019886,56103,19191
0.45606565,56105,152414
0.0123019265,56106,5714
0.118923746,56111,66261
0.94238555,56116,124066
0.92232764,56123,120268
0.9419981,56124,83999
0.14637507,56131,114852
0.87477607,56135,52559
0.48072177,56147,135659
0.14415985,56151,114269
0.2758989,56155,43879
0.22287826,56166,82777
0.080507666,56168,154897
0.90702254,56174,24753
0.3742134,56175,153447
0.14415985,56176,9
0.92232764,56178,2046
0.88739437,56181,96757
0.92232764,56183,51006
0.9994376,56192,29843
0.9261317,56197,152452
0.92232764,56198,145917
0.2125009,56199,163107
0.92232764,56210,49568
0.92232764,56231,60159
0.9991465,56252,39055
0.721885,56258,156899
0.8305201,56260,51650
0.49733904,56267,55636
0.9018266,56276,182167
0.91663736,56277,107422
0.84721226,56285,48602
0.06279299,56288,66705
0.0027088912,56292,50208
0.0026611174,56293,50208
0.14415985,56297,47513
0.99635077,56309,29393
0.91474783,56310,147897
0.31366807,56318,156482
0.92232764,56325,1721
0.70450693,56330,82687
0.19648428,56333,153754
0.9985481,56334,109286
0.80663335,56335,113687
0.9939828,56346,46388
0.8851879,56351,54921
0.92232764,56354,51870
0.92232764,56356,132500
0.90245575,56362,127929
0.42648256,56370,148859
0.11596382,56371,18429
0.21036674,56377,19191
0.81935924,56386,152980
0.43580273,56391,156940
0.87404245,56398,49776
0.82494205,56416,154401
0.99275464,56419,128755
0.99635077,56427,48154
0.06266023,56429,66705
0.92344916,56433,54850
0.9185871,56439,108887
0.99635077,56440,100750
0.27280146,56443,152054
0.9135436,56448,49274
0.26234886,56451,101706
0.6837673,56453,148808
0.92232764,56466,118529
0.8973834,56468,55775
0.50166035,56470,88276
0.8520791,56472,18163
0.92232764,56474,54089
0.50166035,56484,88276
0.77688503,56495,57922
0.2942404,56498,35645
0.14415985,56502,136953
0.87149143,56506,99746
0.99023765,56508,54797
0.92232764,56509,48416
0.1638393,56521,156515
0.91776425,56522,171381
0.93961483,56525,101288
0.062694624,56527,66705
0.09202037,56529,54410
0.8300751,56536,51719
0.9904148,56544,39956
0.0041862396,56549,47969
0.9659529,56553,138799
0.31156364,56555,152787
0.8408684,56558,54542
0.017921537,56576,153142
0.92232764,56577,49831
0.1278567,56581,61239
0.8903322,56585,18124
0.6733709,56589,24255
0.9985481,56591,44007
0.54611224,56603,27925
0.1288183,56604,154831
0.75026864,56608,122001
0.8898631,56614,81813
0.877916,56620,130338
0.99398893,56621,142816
0.066694446,56629,66705
0.14415985,56632,125707
0.7923204,56639,52651
0.9999025,56644,53669
0.75831896,56645,59912
0.6218336,56665,54061
0.14415985,56679,22967
0.98957545,56681,6450
0.92232764,56694,59470
0.92232764,56695,18608
0.92232764,56700,50171
0.13873203,56702,14316
0.92232764,56704,109480
0.8924894,56707,34469
0.92232764,56708,18608
0.92232764,56712,35064
0.79561234,56716,153754
0.76635414,56726,154113
0.82333285,56754,21431
0.92232764,56764,993
0.92232764,56769,60594
0.869829,56781,96538
0.92232764,56785,96120
0.39627928,56795,148554
0.44607744,56805,122615
0.77102435,56807,159843
0.26667327,56808,154831
0.99985677,56820,49034
0.44991866,56827,152368
0.44991866,56828,152368
0.8321283,56843,45111
0.68387747,56844,48225
0.99635077,56855,180386
0.30941722,56858,100480
0.9838965,56860,35156
0.14415985,56863,102409
0.16904967,56871,86632
0.8348635,56879,29696
0.35847205,56884,20039
0.9884072,56890,46862
0.027929075,56894,38465
0.16407233,56912,156515
0.9220035,56914,175107
0.92232764,56929,94817
0.71874684,56939,59432
0.8552789,56941,56192
0.057299867,56943,128762
0.8905793,56951,94000
0.92232764,56954,32232
0.06125384,56975,151217
0.06125384,56976,151217
0.92232764,56981,47030
0.92232764,56985,53236
0.89610785,56986,53793
0.14415985,56987,18280
0.06347426,56996,52159
0.92232764,56999,28344
0.87016433,57004,60966
0.9646722,57006,26808
0.048355617,57007,85665
0.5137122,57010,92140
0.92232764,57015,171768
0.5339067,57016,147993
0.9051841,57021,14858
0.97615135,57037,55543
0.9923625,57041,53984
0.9577358,57043,54873
0.43541875,57047,149018
0.99844426,57053,36430
0.14415985,57056,29576
0.88209355,57066,153866
0.31716114,57078,153870
0.92232764,57085,106617
0.92232764,57110,46043
0.014103795,57112,31351
0.4523477,57117,92140
0.1446646,57133,94887
0.005876151,57156,39765
0.92232764,57157,96346
0.2672039,57164,154831
0.92232764,57171,43015
0.8659924,57173,50613
0.92232764,57174,51620
0.06658324,57175,66705
0.9053442,57176,58725
0.9245179,57177,45377
0.8972793,57183,60801
0.92232764,57187,135587
0.90434885,57192,60752
0.8996714,57194,29283
0.9772882,57204,27947
0.532128,57212,147897
0.14415985,57219,167764
0.14415985,57224,95090
0.9560876,57225,181645
0.018904964,57238,174879
0.99635077,57239,143520
0.25435683,57247,29808
0.010412288,57251,154299
0.51075643,57255,29955
0.91619503,57262,37476
0.99335796,57264,2127
0.9772882,57269,103626
0.92232764,57277,43135
0.99361366,57285,48163
0.9140425,57288,96680
0.8052012,57297,142821
0.73679316,57305,150295
0.78249097,57307,61239
0.97768086,57310,41429
0.32074404,57315,152363
0.85027474,57316,96594
0.92232764,57322,4526
0.92232764,57327,96594
0.69583434,57334,141197
0.00031375795,57341,89336
0.4396066,57344,131092
0.80606097,57358,42566
0.9855812,57364,170099
0.7471905,57368,55134
0.05339809,57369,147857
0.41800866,57372,99339
0.9809916,57373,53069
0.14415985,57388,28886
0.9772882,57393,35665
0.5073833,57396,131322
0.80903035,57397,122775
0.91373396,57398,150617
0.8642034,57403,13028
0.9849808,57413,4999
0.69157046,57418,131753
0.9994486,57432,50247
0.009168096,57439,4237
0.7848462,57444,98104
0.829451,57456,96309
0.25655103,57462,59912
0.067480735,57466,66705
0.7278879,57468,144391
0.42083967,57474,82881
0.40317217,57475,23129
0.2861088,57485,147871
0.39721748,57488,148554
0.8912841,57490,49408
0.48864335,57501,114485
0.92232764,57506,51037
0.8481879,57508,163107
0.22938691,57511,156885
0.2861088,57524,147871
0.91658,57530,45974
0.87114525,57539,115286
0.92020637,57558,55461
0.9990715,57564,43798
0.66216886,57565,13028
0.3488652,57568,89470
0.92232764,57573,96538
0.17791495,57576,117042
0.89196557,57577,59237
0.00617803,57579,32932
0.8172824,57581,113771
0.89591616,57588,56515
0.8085687,57592,27741
0.017825201,57596,112498
0.051413268,57607,46859
0.052290384,57608,46859
0.80544674,57612,27992
0.91086906,57617,23609
0.1278567,57636,61239
0.15921548,57640,156847
0.8921149,57660,51160
0.35455665,57668,66151
0.91144377,57684,87303
0.047857452,57689,66705
0.92232764,57693,57473
0.92232764,57696,49628
0.23065485,57698,22855
0.92232764,57702,20954
0.9897237,57707,162858
0.11877622,57710,154234
0.121780545,57712,25376
0.92232764,57717,50585
0.92232764,57722,168041
0.20497353,57728,50190
0.5293764,57730,158759
0.7047945,57735,150367
0.91764164,57742,49368
0.18932518,57745,39746
0.86665046,57758,186979
0.04646075,57765,150103
0.8222463,57767,153309
0.30839002,57768,153634
0.30072698,57775,148326
0.30072698,57776,148326
0.33741343,57779,82812
0.99952096,57788,48269
0.28769535,57789,147871
0.86389554,57790,53545
0.14415985,57792,41011
0.92232764,57803,57267
0.9178973,57804,46215
0.99963903,57809,57080
0.92232764,57813,94123
0.14637507,57828,27061
0.08009661,57829,111145
0.42989624,57830,154122
0.98987323,57835,41426
0.669528,57838,139174
0.090798214,57841,111145
0.0018334247,57842,88150
0.99070984,57845,184191
0.92232764,57850,63201
0.92232764,57853,51084
0.0875821,57858,36702
0.98717177,57859,19381
0.92232764,57870,96524
0.9992008,57877,29843
0.97192264,57880,48355
0.14415985,57889,9
0.92232764,57891,96524
0.9044986,57899,54334
0.99991065,57907,145459
0.2721976,57911,152384
0.8893114,57933,54718
0.08485367,57949,113022
0.92232764,57950,52094
0.74889654,57952,83799
0.92232764,57958,134641
0.86954415,57959,56501
0.08002474,57969,52342
0.99898475,57987,46359
0.84916353,57989,53724
0.5136995,57999,147004
0.74928683,58002,148068
0.7299397,58006,61327
0.0588129,58007,60667
0.9925493,58026,43086
0.84846985,58040,108343
0.003438305,58043,21431
0.003438305,58044,21431
0.2871508,58048,147871
0.9903152,58049,56913
0.7737888,58051,114100
0.31266057,58052,99439
0.021304755,58060,95474
0.7084607,58068,44039
0.014488857,58074,34051
0.99990904,58075,54810
0.2590596,58081,156885
0.45970222,58083,144570
0.20928921,58087,19191
0.92232764,58095,58881
0.1281665,58122,103463
0.12693416,58123,59954
0.3817387,58125,147871
0.92232764,58128,60976
0.80146974,58129,27958
0.9993048,58142,41675
0.92232764,58144,22284
0.9963873,58147,39890
0.0745755,58154,150103
0.92232764,58161,39043
0.85051596,58164,21150
0.92232764,58187,58624
0.92232764,58189,58624
0.85196,58195,32732
0.90978867,58196,49566
0.92232764,58197,30661
0.91494834,58202,116452
0.92232764,58210,96483
0.13678287,58214,38663
0.0006033022,58215,2921
0.9095704,58219,47470
0.91494834,58222,116452
0.0055827335,58223,35645
0.4442991,58228,31383
0.92232764,58234,53438
0.92232764,58241,96849
0.6676931,58243,5082
0.9754881,58251,30031
0.99442005,58253,46827
0.42179856,58255,149129
0.97768086,58256,27909
0.88257915,58260,49984
0.18007028,58265,85895
0.92232764,58267,58367
0.10476954,58275,144132
0.998858,58282,2328
0.04876802,58290,193638
0.88022655,58291,49947
0.040722102,58292,54004
0.92232764,58295,131405
0.03317647,58296,192415
0.005937107,58313,188428
0.9951971,58317,2240
0.24130748,58322,41034
0.30897555,58326,147836
0.9728991,58328,166307
0.9973187,58334,41566
0.47007087,58336,152174
0.36131206,58344,152781
0.22312851,58348,82777
0.37890607,58368,156816
0.88493437,58380,50226
0.45869237,58393,31158
0.997635,58399,36995
0.92232764,58401,41657
0.101329714,58403,42449
0.16453303,58409,156876
0.6712242,58420,142468
0.04552361,58427,22139
0.6628099,58434,705
0.8350497,58443,51082
0.8127553,58449,139213
0.79046255,58450,27916
0.91624755,58453,54057
0.004684224,58457,124165
0.29929122,58458,21507
0.9995717,58459,128105
0.03922755,58470,147857
0.8705933,58477,58573
0.5897709,58487,119818
0.9969323,58489,47695
0.86863476,58493,88708
0.993821,58494,46969
0.2179032,58499,65576
0.9205912,58504,51025
0.92232764,58532,61373
0.97978777,58542,55628
0.8589139,58543,149347
0.92232764,58548,20368
0.92232764,58557,18170
0.8413114,58561,26036
0.7444316,58577,153549
0.9987655,58579,29677
0.99987656,58582,24499
0.8386985,58585,98104
0.9998311,58591,136413
0.0019138883,58593,88150
0.92232764,58604,147776
0.7673107,58605,150367
0.7011358,58608,66027
0.29350275,58613,35645
0.9181191,58614,50996
0.1278567,58617,61239
0.92232764,58622,96874
0.9953506,58626,43383
0.9832096,58627,43383
0.7557411,58636,41007
0.78249097,58639,61239
0.99635077,58660,134809
0.96732855,58664,177811
0.89969856,58667,22855
0.92232764,58676,53770
0.88140494,58698,59280
0.9891388,58705,35345
0.04221929,58712,150103
0.3638488,58717,152781
0.7771488,58737,82777
0.9986513,58740,29703
0.2058369,58748,163107
0.7942666,58754,97566
0.32052374,58756,194169
0.31267682,58759,156482
0.92232764,58763,46522
0.98484975,58766,54696
0.8029225,58783,152441
0.8029225,58784,152441
0.99902207,58785,30112
0.6007652,58789,180970
0.92232764,58790,105935
0.21001135,58795,19191
0.92232764,58799,85939
0.21019886,58817,19191
0.14637507,58818,58663
0.8223945,58830,18248
0.14415985,58831,114948
0.23733343,58838,152452
0.029806202,58842,155781
0.9041807,58848,129865
0.91775453,58853,60093
0.92232764,58854,51869
0.8327195,58857,6220
0.92232764,58867,76888
0.7536554,58882,60992
0.8557289,58885,57570
0.9128597,58894,47706
0.74245584,58897,29359
0.99990904,58902,35915
0.03277962,58905,95633
0.7544353,58907,59717
0.0030087163,58914,50208
0.75831896,58915,59912
0.92232764,58917,55449
0.92232764,58925,132746
0.8939744,58927,59682
0.92232764,58929,59682
0.99467665,58954,27629
0.6641864,58958,150367
0.14730312,58959,37414
0.2673451,58964,131765
0.92232764,58966,53950
0.1278567,58968,61239
0.4787335,58982,56156
0.22458027,58992,82777
0.8067264,58997,46403
0.88764656,59017,102491
0.99990904,59029,36171
0.7979744,59030,41498
0.9887452,59034,102537
0.9809916,59036,41339
0.21051793,59041,19191
0.97689515,59042,55960
0.97768086,59044,27898
0.9998605,59045,138399
0.3492631,59049,26541
0.2095618,59051,19191
0.29345536,59052,154078
0.9267154,59055,43383
0.0047770655,59058,40978
0.8764715,59068,48827
0.99635077,59075,140228
0.9229931,59079,177811
0.9186714,59080,102050
0.9994313,59085,41399
0.801199,59087,58157
0.006629862,59089,45151
0.1278567,59099,61239
0.24682322,59106,77222
0.92232764,59114,60018
0.8254097,59126,47689
0.79878616,59129,95659
0.14415985,59133,9
0.91619503,59142,37476
0.92232764,59145,55774
0.9995782,59148,27920
0.84979707,59151,149902
0.9772882,59152,34591
0.92232764,59153,131882
0.017678473,59155,150282
0.92232764,59162,59747
0.92232764,59163,59655
0.9802231,59164,37311
0.98456025,59169,170224
0.9747081,59170,170224
0.87149143,59173,45897
0.316983,59176,132084
0.92024684,59180,181984
0.9996844,59186,53700
0.0123019265,59203,5714
0.00037364944,59208,44927
0.87336105,59217,99198
0.99288183,59227,128755
0.9971584,59229,41312
0.97773826,59231,25516
0.7821273,59238,152384
0.0067704767,59248,45151
0.92232764,59251,51504
0.9511136,59260,46310
0.99023765,59264,42970
0.06343957,59274,22423
0.11033895,59280,155781
0.9809916,59284,97040
0.87011874,59285,58062
0.8465125,59286,173203
0.99990904,59297,46583
0.7795618,59302,148974
0.9026825,59307,55111
0.011084651,59308,6165
0.92232764,59309,51052
0.74673265,59311,172549
0.44868317,59313,154998
0.14337184,59318,35645
0.9113533,59319,47874
0.5141076,59329,91796
0.9704432,59332,47048
0.99635077,59335,49484
0.7875992,59338,153447
0.959948,59339,99639
0.82558984,59348,54405
0.0052238964,59360,140116
0.8506702,59364,133693
0.999809,59366,100
0.92232764,59379,22766
0.99667645,59381,30666
0.1278567,59386,61239
0.14415985,59392,29715
0.004545566,59396,35645
0.7720441,59403,3909
0.99914587,59415,138507
0.99990904,59416,30553
0.30214173,59420,176435
0.08995907,59424,111145
0.92232764,59433,47828
0.92232764,59437,111925
0.894637,59438,45511
0.2546911,59439,59912
0.79071105,59440,129648
0.016367732,59451,25405
0.33192497,59452,152088
0.84629744,59453,265
0.9181975,59462,108634
0.9998439,59464,115525
0.92232764,59475,43160
0.9037095,59477,98262
0.6181688,59478,190478
0.92232764,59483,142430
0.89363766,59489,801
0.917997,59497,49366
0.7679254,59509,27363
0.99820554,59514,450
0.3420222,59517,154831
0.917997,59519,49366
0.92232764,59527,48656
0.7444316,59532,153549
0.9878657,59540,49952
0.9998891,59542,50041
0.005581767,59545,124165
0.73772407,59548,2227
0.9880495,59553,54797
0.92635924,59557,166867
0.27951756,59595,87584
0.91106236,59609,99204
0.14415985,59620,27848
0.9996597,59626,54918
0.9689784,59627,54918
0.89911306,59643,56308
0.92232764,59647,190257
0.015900932,59648,53976
0.008805301,59656,20776
0.99314964,59667,58516
0.92232764,59668,47608
0.09576921,59671,42324
0.46974277,59676,152174
0.06664623,59678,66705
0.92232764,59679,195897
0.22312851,59684,82777
0.98513013,59694,44991
0.9985481,59697,145587
0.7827496,59709,168491
0.29618323,59732,101415
0.2533969,59735,83100
0.06217031,59744,881
0.14415985,59750,99598
0.91120493,59759,77299
0.29598427,59761,154919
0.9171655,59766,53441
0.71704763,59770,53317
0.84629923,59775,56332
0.92232764,59777,104234
0.8777512,59778,20608
0.8944266,59781,24388
0.9809916,59788,43768
0.30619237,59796,17650
0.9127319,59797,102789
0.77733207,59799,88975
0.9116756,59800,170037
0.92232764,59802,49556
0.847626,59805,27907
0.9123614,59813,154909
0.7712161,59818,37716
0.92232764,59826,59332
0.33670402,59829,148554
0.62442267,59831,79566
0.92232764,59845,59108
0.3898811,59848,148121
0.97768086,59857,48986
0.81942064,59861,152834
0.21001135,59865,19191
0.25088832,59872,147871
0.99990904,59876,49997
0.27345172,59881,153654
0.71332836,59884,111550
0.99979,59886,34841
0.97589725,59887,47398
0.2460229,59890,147871
0.10545503,59892,25376
0.7693141,59895,76860
0.7401232,59898,149018
0.9913926,59899,99742
0.34327623,59903,152541
0.8133169,59915,35775
0.67111737,59920,157870
0.9877178,59922,20145
0.92232764,59932,47903
0.8491401,59933,83038
0.24711506,59935,105165
0.3392563,59937,82812
0.8452711,59944,186437
0.92232764,59946,78379
0.92232764,59947,51984
0.88078225,59956,105935
0.5502314,59965,35527
0.92232764,59967,53236
0.9132622,59972,86963
0.7235277,59974,163211
0.9978917,59979,162182
0.99747336,59986,192152
0.961725,59989,51979
0.11119574,59993,155781
0.913015,59999,155742
0.8810919,60001,148144
0.8436778,60002,53216
0.31306237,60007,76387
0.33984706,60012,82812
0.016005525,60015,19158
0.91957223,60018,86284
0.041926913,60021,150103
0.2095618,60024,19191
0.8280383,60032,56761
0.308169,60038,156482
0.7723122,60040,39250
0.9921444,60042,49514
0.13381994,60046,40555
0.87943864,60054,54981
0.1278567,60058,61239
0.21665618,60067,152209
0.21862821,60079,152054
0.28777072,60082,52428
0.99990904,60086,45172
0.63003874,60088,60651
0.14415985,60089,53521
0.7933096,60106,64004
0.98816854,60114,47641
0.97768086,60115,46399
0.92052555,60130,140093
0.2233539,60132,82777
0.20064105,60134,182006
0.9964151,60146,29679
0.7091402,60151,112965
0.24565706,60155,19125
0.8689432,60156,147984
0.59368664,60160,185043
0.061390728,60163,151217
0.28117973,60169,43160
0.7838447,60180,92832
0.8569583,60186,22072
0.83390206,60196,152368
0.99335796,60197,161982
0.9253042,60208,36462
0.19807851,60212,82590
0.9991879,60222,27923
0.9683152,60223,27923
0.92232764,60225,58385
0.05355738,60232,91784
0.91086906,60242,23609
0.481258,60243,57600
0.92232764,60250,100777
0.17983209,60259,85895
0.91845864,60261,195029
0.00525568,60267,141467
0.10910443,60271,37204
0.9606185,60273,128830
0.81913584,60303,169853
0.25482836,60317,142783
0.76326805,60320,114036
0.2856944,60321,114036
0.7709177,60322,109220
0.92232764,60326,126725
0.37224603,60330,187450
0.14637507,60342,43224
0.9772882,60345,121089
0.0698871,60348,27027
0.14415985,60350,181405
0.9014565,60355,93881
0.06685378,60356,66705
0.10057154,60358,193398
0.09896914,60359,193398
0.22259882,60370,82777
0.2871508,60377,147871
0.31879625,60382,88269
0.92232764,60400,48135
0.26391974,60408,23036
0.08090401,60412,156515
0.99970686,60413,49658
0.92232764,60414,88193
0.14415985,60416,35411
0.4017849,60428,166455
0.9896328,60431,4310
0.7940598,60435,32954
0.99990463,60436,47225
0.47115713,60448,152174
0.80903035,60449,122775
0.89880747,60451,56704
0.0021641485,60460,5684
0.9972383,60463,8051
0.22228473,60488,82777
0.84659004,60492,152441
0.92232764,60493,49366
0.07523405,60494,169625
0.9772882,60509,31100
0.14415985,60510,1075
0.87149143,60513,53629
0.4604625,60517,148998
0.92232764,60519,59122
0.9078117,60526,18990
0.1278567,60532,61239
0.2167347,60540,104751
0.034521263,60542,57487
0.92232764,60550,1721
0.8503093,60556,47588
0.55759794,60568,131875
0.92232764,60578,59565
0.40926328,60583,149281
0.807732,60584,20446
0.29895282,60592,77452
0.92232764,60596,151842
0.92232764,60598,131799
0.9881475,60602,54452
0.9957714,60603,37804
